"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","log_MSRP","obs_number"
"Porsche","Cayenne","2016","regular",300,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,19,1715,58300,0,1,0,0,0,0,0,0,1,10.9733573723386,1434
"Porsche","Cayenne","2016","regular",570,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","4dr SUV",21,14,1715,157300,0,1,1,0,0,0,0,0,1,11.9659100890464,1435
"Porsche","Cayenne","2016","diesel",240,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",29,20,1715,62300,0,1,0,0,0,0,1,0,1,11.0397167047755,1436
"Porsche","Cayenne","2017","regular",520,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",21,14,1715,116500,0,1,1,0,0,0,0,0,1,11.6656465519879,1437
"Porsche","Cayenne","2017","regular",300,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,18,1715,59600,0,1,0,0,0,0,0,0,1,10.9954108530534,1438
"Porsche","Cayenne","2017","regular",440,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","4dr SUV",23,16,1715,97200,0,1,1,0,0,0,0,0,1,11.4845259904485,1439
"Porsche","Cayenne","2017","regular",570,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","4dr SUV",21,14,1715,159600,0,1,1,0,0,0,0,0,1,11.9804259639978,1440
"Porsche","Cayenne","2017","regular",420,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",24,17,1715,76200,0,1,1,0,0,0,0,0,1,11.2411167416747,1441
"Porsche","Cayman S","2006","regular",295,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",26,18,1715,58900,0,1,1,0,0,0,0,0,0,10.9835963696397,1442
"Porsche","Cayman","2014","regular",275,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",30,20,1715,52600,0,1,1,0,0,0,0,0,0,10.8704713987258,1443
"Porsche","Cayman","2014","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",28,20,1715,63800,0,1,1,0,0,0,0,0,0,11.0635084693329,1444
"Porsche","Cayman","2015","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",28,20,1715,63800,0,1,1,0,0,0,0,0,0,11.0635084693329,1445
"Porsche","Cayman","2015","regular",340,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",26,19,1715,75200,0,1,1,0,0,0,0,0,0,11.2279065099379,1446
"Porsche","Cayman","2015","regular",275,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",30,20,1715,52600,0,1,1,0,0,0,0,0,0,10.8704713987258,1447
"Porsche","Cayman","2016","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",28,20,1715,64100,0,1,1,0,0,0,0,0,0,11.0681996429088,1448
"Porsche","Cayman","2016","regular",340,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",26,19,1715,75200,0,1,1,0,0,0,0,0,0,11.2279065099379,1449
"Volkswagen","CC","2015","regular",200,"4","MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,21,873,33635,0,0,1,0,0,0,0,0,0,10.4233224704597,1451
"Volkswagen","CC","2015","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",31,22,873,35851.6666666667,0,0,1,0,0,0,0,0,0,10.4871453349518,1452
"Volkswagen","CC","2015","regular",280,"6","AUTOMATED_MANUAL","all wheel drive",4,"Performance","Midsize","Sedan",25,17,873,43575,0,0,1,0,0,0,0,0,0,10.6822388703882,1453
"Volkswagen","CC","2016","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",31,22,873,35180,0,0,1,0,0,0,0,0,0,10.4682330182915,1454
"Volkswagen","CC","2017","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",31,22,873,36147.5,0,0,1,0,0,0,0,0,0,10.4953630689023,1457
"Chevrolet","Celebrity","1990","regular",135,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Wagon",27,17,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1458
"Chevrolet","Celebrity","1990","regular",110,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Wagon",29,20,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1459
"Toyota","Celica","2003","regular",180,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",29,20,2031,22005,0,0,1,0,1,0,0,0,0,9.99902497924519,1461
"Toyota","Celica","2003","regular",180,"4","AUTOMATIC","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",27,20,2031,22705,0,0,1,0,1,0,0,0,0,10.0303404435321,1462
"Toyota","Celica","2003","regular",140,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",30,23,2031,17340,0,0,0,0,1,0,0,0,0,9.76077125033453,1463
"Toyota","Celica","2004","regular",140,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",30,23,2031,18552.5,0,0,0,0,1,0,0,0,0,9.82835982984429,1464
"Toyota","Celica","2004","regular",180,"4","AUTOMATIC","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",28,22,2031,23872.5,0,0,1,0,1,0,0,0,0,10.0804824478244,1465
"Toyota","Celica","2004","regular",180,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",30,21,2031,23172.5,0,0,1,0,1,0,0,0,0,10.05072150975,1466
"Toyota","Celica","2004","regular",140,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",33,25,2031,19352.5,0,0,0,0,1,0,0,0,0,9.87057688907887,1467
"Toyota","Celica","2005","regular",180,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",30,21,2031,22335,0,0,1,0,1,0,0,0,0,10.0139102337862,1469
"Toyota","Celica","2005","regular",180,"4","AUTOMATIC","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",28,22,2031,23035,0,0,1,0,1,0,0,0,0,10.04477007737,1470
"Toyota","Celica","2005","regular",140,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",33,25,2031,18470,0,0,0,0,1,0,0,0,0,9.82390307319329,1471
"Buick","Century","2003","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,18,155,21235,0,0,0,0,0,0,0,0,0,9.96340604274737,1472
"Buick","Century","2004","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,155,21815,0,0,0,0,0,0,0,0,0,9.99035308555771,1473
"Buick","Century","2005","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,155,22040,0,0,0,0,0,0,0,0,0,10.0006142632669,1474
"Dodge","Challenger","2015","regular",375,"8","MANUAL","rear wheel drive",2,"Performance","Large","Coupe",23,15,1851,35395,0,0,1,0,0,0,0,0,0,10.4743258462083,1475
"Dodge","Challenger","2015","regular",485,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","Coupe",23,14,1851,42095,1,0,1,0,0,0,0,0,0,10.6476842477718,1476
"Dodge","Challenger","2015","regular",305,"6","AUTOMATIC","rear wheel drive",2,"Performance","Large","Coupe",30,19,1851,28495,0,0,1,0,0,0,0,0,0,10.2574839122691,1477
"Dodge","Challenger","2015","regular",707,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","Coupe",22,13,1851,58295,1,0,1,0,0,0,0,0,0,10.9732716053674,1478
"Dodge","Challenger","2016","regular",375,"8","MANUAL","rear wheel drive",2,"High-Performance","Large","Coupe",23,15,1851,35495,0,0,1,0,0,0,0,0,0,10.4771471204735,1479
"Dodge","Challenger","2016","regular",485,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","Coupe",23,14,1851,43328.3333333333,1,0,1,0,0,0,0,0,0,10.6765620494969,1480
"Dodge","Challenger","2016","regular",305,"6","AUTOMATIC","rear wheel drive",2,"Performance","Large","Coupe",30,19,1851,28495,0,0,1,0,0,0,0,0,0,10.2574839122691,1481
"Dodge","Challenger","2016","regular",707,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,High-Performance","Large","Coupe",21,13,1851,65945,1,0,1,0,0,0,0,0,0,11.09657634026,1482
"Dodge","Challenger","2017","regular",375,"8","MANUAL","rear wheel drive",2,"High-Performance","Large","Coupe",23,15,1851,37181.6666666667,0,0,1,0,0,0,0,0,0,10.5235710872386,1483
"Dodge","Challenger","2017","regular",485,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","Coupe",23,14,1851,43495,1,0,1,0,0,0,0,0,0,10.6804012679416,1484
"Dodge","Challenger","2017","regular",707,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","Coupe",21,13,1851,62495,1,0,1,0,0,0,0,0,0,11.0428418325243,1485
"Dodge","Challenger","2017","regular",305,"6","AUTOMATIC","rear wheel drive",2,"Performance","Large","Coupe",30,19,1851,28495,0,0,1,0,0,0,0,0,0,10.2574839122691,1486
"Dodge","Charger","2015","regular",707,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,High-Performance","Large","Sedan",22,13,1851,62295,1,0,1,0,0,0,0,0,0,11.039636444733,1489
"Dodge","Charger","2015","regular",370,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","Sedan",25,16,1851,35095,0,0,1,0,0,0,0,0,0,10.4658139491645,1490
"Dodge","Charger","2015","regular",292,"6","AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1851,31995,0,0,0,0,0,0,0,0,0,10.3733349195736,1492
"Dodge","Charger","2016","regular",292,"6","AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",31,19,1851,27995,0,0,0,0,0,0,0,0,0,10.239781201783,1493
"Dodge","Charger","2016","regular",707,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,High-Performance","Large","Sedan",22,13,1851,65945,1,0,1,0,0,0,0,0,0,11.09657634026,1494
"Dodge","Charger","2016","regular",292,"6","AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",31,19,1851,29995,0,0,1,0,0,0,0,0,0,10.3087859800872,1495
"Dodge","Charger","2016","regular",485,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","Sedan",25,15,1851,39995,0,0,1,0,0,0,0,0,0,10.5965097252829,1496
"Dodge","Charger","2016","regular",485,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,High-Performance","Large","Sedan",25,15,1851,50995,1,0,1,0,0,0,0,0,0,10.8394828676846,1497
"Dodge","Charger","2016","regular",370,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","Sedan",25,16,1851,35395,0,0,1,0,0,0,0,0,0,10.4743258462083,1498
"Dodge","Charger","2017","regular",292,"6","AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",30,19,1851,27995,0,0,0,0,0,0,0,0,0,10.239781201783,1500
"Dodge","Charger","2017","regular",370,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","Sedan",25,16,1851,37340,0,0,1,0,0,0,0,0,0,10.5278204170957,1501
"Dodge","Charger","2017","regular",485,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,High-Performance","Large","Sedan",25,15,1851,51145,1,0,1,0,0,0,0,0,0,10.8424200148911,1502
"Dodge","Charger","2017","regular",707,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,High-Performance","Large","Sedan",22,13,1851,65945,1,0,1,0,0,0,0,0,0,11.09657634026,1503
"Dodge","Charger","2017","regular",292,"6","AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1851,31120,0,0,0,0,0,0,0,0,0,10.3456059782923,1504
"Dodge","Charger","2017","regular",292,"6","AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",30,19,1851,29995,0,0,1,0,0,0,0,0,0,10.3087859800872,1505
"Dodge","Charger","2017","regular",485,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","Sedan",25,15,1851,42495,0,0,1,0,0,0,0,0,0,10.6571417009327,1506
"Chevrolet","Chevy Van","1996","regular",195,"6","AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",17,14,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1507
"Chevrolet","Chevy Van","1996","regular",195,"6","AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Van",17,14,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1508
"Chevrolet","Chevy Van","1997","regular",200,"6","AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Van",17,14,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1509
"Chevrolet","Chevy Van","1997","regular",200,"6","AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",17,14,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1510
"Chevrolet","Chevy Van","1998","regular",200,"6","AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",18,13,1385,2051,0,0,0,0,0,0,0,0,0,7.62608275807238,1511
"Oldsmobile","Ciera","1995","regular",160,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Wagon",26,17,26,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1513
"Oldsmobile","Ciera","1996","regular",160,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Wagon",26,18,26,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1515
"Chrysler","Cirrus","1998","regular",168,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",25,17,1013,2107,0,0,0,0,0,0,0,0,0,7.65302041380419,1516
"Chrysler","Cirrus","1999","regular",168,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",25,17,1013,2202,0,0,0,0,0,0,0,0,0,7.69712131728263,1517
"Chrysler","Cirrus","2000","regular",168,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",24,16,1013,2373,0,0,0,0,0,0,0,0,0,7.77191025643576,1518
"Chevrolet","City Express","2015","regular",131,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Cargo Minivan",26,24,1385,22735,0,0,0,0,0,0,0,0,0,10.0316608662591,1519
"Chevrolet","City Express","2016","regular",131,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Cargo Minivan",26,24,1385,22735,0,0,0,0,0,0,0,0,0,10.0316608662591,1520
"Chevrolet","City Express","2017","regular",131,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Cargo Minivan",26,24,1385,22960,0,0,0,0,0,0,0,0,0,10.0415088504335,1521
"Honda","Civic CRX","1990","regular",62,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",44,36,2202,2000,0,0,0,0,1,0,0,0,0,7.60090245954208,1522
"Honda","Civic CRX","1990","regular",108,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",30,24,2202,2000,0,0,0,0,1,0,0,0,0,7.60090245954208,1523
"Honda","Civic CRX","1991","regular",108,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",30,24,2202,2000,0,0,0,0,1,0,0,0,0,7.60090245954208,1525
"Honda","Civic CRX","1991","regular",92,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",33,27,2202,2000,0,0,0,0,1,0,0,0,0,7.60090245954208,1526
"Honda","Civic CRX","1991","regular",62,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",44,36,2202,2000,0,0,0,0,1,0,0,0,0,7.60090245954208,1527
"Honda","Civic del Sol","1995","regular",102,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",37,30,2202,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1528
"Honda","Civic del Sol","1995","regular",125,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",32,25,2202,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1529
"Honda","Civic del Sol","1995","regular",160,"4","MANUAL","front wheel drive",2,"Factory Tuner,Performance","Compact","Coupe",27,23,2202,2033,1,0,1,0,0,0,0,0,0,7.61726781362835,1530
"Honda","Civic del Sol","1996","regular",106,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",35,29,2202,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1531
"Honda","Civic del Sol","1996","regular",125,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",33,26,2202,2108,0,0,0,0,0,0,0,0,0,7.65349490966125,1533
"Honda","Civic del Sol","1997","regular",160,"4","MANUAL","front wheel drive",2,"Factory Tuner,Performance","Compact","Coupe",27,23,2202,2410,1,0,1,0,0,0,0,0,0,7.7873820264847,1534
"Honda","Civic","2015","regular",143,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",41,31,2202,20040,0,0,0,0,0,0,0,0,0,9.9054855551988,1538
"Honda","Civic","2015","regular",205,"4","MANUAL","front wheel drive",4,"Factory Tuner,Performance","Compact","Sedan",31,22,2202,23656.6666666667,1,0,1,0,0,0,0,0,0,10.0714002428509,1539
"Honda","Civic","2015","regular",143,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",36,28,2202,19340,0,0,0,0,0,0,0,0,0,9.86993076900728,1542
"Honda","Civic","2015","regular",143,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","Coupe",38,29,2202,22656.6666666667,0,0,0,0,0,0,0,0,0,10.0282094216726,1543
"Honda","Civic","2015","regular",143,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","Coupe",39,30,2202,19090,0,0,0,0,0,0,0,0,0,9.85691991671979,1545
"Honda","Civic","2016","regular",174,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","Coupe",41,31,2202,23950,0,0,0,0,0,0,0,0,0,10.0837236028391,1546
"Honda","Civic","2016","regular",174,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",42,31,2202,24060,0,0,0,0,0,0,0,0,0,10.0883059895287,1547
"Honda","Civic","2016","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",41,31,2202,20740,0,0,0,0,0,0,0,0,0,9.93981948178352,1549
"Honda","Civic","2016","regular",158,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","Coupe",41,30,2202,20350,0,0,0,0,0,0,0,0,0,9.92083619087074,1550
"Honda","Civic","2016","regular",158,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",38,26,2202,19050,0,0,0,0,0,0,0,0,0,9.85482238055485,1551
"Honda","Civic","2017","regular",174,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",39,30,2202,19700,0,0,0,0,1,0,0,0,0,9.88837391472608,1552
"Honda","Civic","2017","regular",174,"4","AUTOMATIC","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",40,31,2202,24050,0,0,1,0,1,0,0,0,0,10.0878902755339,1554
"Honda","Civic","2017","regular",174,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",40,31,2202,20500,0,0,0,0,1,0,0,0,0,9.9281801651265,1555
"Honda","Civic","2017","regular",180,"4","AUTOMATIC","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",36,30,2202,22100,0,0,1,0,1,0,0,0,0,10.0033328875058,1556
"Honda","Civic","2017","regular",174,"4","AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",42,32,2202,24160,0,0,1,0,0,0,0,0,0,10.0924536520488,1557
"Honda","Civic","2017","regular",174,"4","AUTOMATIC","front wheel drive",2,"Performance","Compact","Coupe",40,31,2202,24050,0,0,1,0,0,0,0,0,0,10.0878902755339,1558
"Honda","Civic","2017","regular",174,"4","MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",42,31,2202,21500,0,0,1,0,0,0,0,0,0,9.97580821411575,1559
"Honda","Civic","2017","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",40,31,2202,20840,0,0,0,0,0,0,0,0,0,9.9446294958673,1560
"Honda","Civic","2017","regular",158,"4","MANUAL","front wheel drive",4,"N/A","Midsize","Sedan",40,28,2202,18740,0,0,0,0,0,0,0,0,0,9.83841555579241,1561
"Honda","Civic","2017","regular",158,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","Coupe",39,30,2202,20450,0,0,0,0,0,0,0,0,0,9.92573816147095,1562
"Honda","Civic","2017","regular",158,"4","MANUAL","front wheel drive",2,"N/A","Compact","Coupe",39,28,2202,19150,0,0,0,0,0,0,0,0,0,9.86005799460879,1563
"Honda","Civic","2017","regular",174,"4","MANUAL","front wheel drive",2,"Performance","Compact","Coupe",41,30,2202,21600,0,0,1,0,0,0,0,0,0,9.98044859367226,1564
"Chevrolet","C/K 1500 Series","1997","regular",230,"8","MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",19,14,1385,2779.5,0,0,0,0,0,0,0,0,0,7.93002633439352,1567
"Chevrolet","C/K 1500 Series","1997","regular",200,"6","MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",20,15,1385,2690.75,0,0,0,0,0,0,0,0,0,7.89757524414441,1568
"Chevrolet","C/K 1500 Series","1997","regular",230,"8","MANUAL","four wheel drive",2,"N/A","Large","Extended Cab Pickup",17,11,1385,3083,0,0,0,0,0,0,0,0,0,8.03365842788615,1569
"Chevrolet","C/K 1500 Series","1997","regular",200,"6","MANUAL","four wheel drive",2,"N/A","Large","Extended Cab Pickup",18,14,1385,3069.75,0,0,0,0,0,0,0,0,0,8.02935140404062,1570
"Chevrolet","C/K 1500 Series","1998","regular",200,"6","MANUAL","four wheel drive",2,"N/A","Large","Extended Cab Pickup",19,14,1385,3346,0,0,0,0,0,0,0,0,0,8.11552088154677,1571
"Chevrolet","C/K 1500 Series","1998","regular",230,"8","MANUAL","four wheel drive",2,"N/A","Large","Extended Cab Pickup",17,12,1385,3521.66666666667,0,0,0,0,0,0,0,0,0,8.16668964138205,1572
"Chevrolet","C/K 1500 Series","1998","regular",200,"6","MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",21,16,1385,2696.25,0,0,0,0,0,0,0,0,0,7.89961719770337,1573
"Chevrolet","C/K 1500 Series","1998","regular",200,"6","MANUAL","four wheel drive",2,"N/A","Large","Regular Cab Pickup",19,14,1385,3079.625,0,0,0,0,0,0,0,0,0,8.03256311530834,1574
"Chevrolet","C/K 1500 Series","1998","regular",230,"8","MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",18,13,1385,3349.5,0,0,0,0,0,0,0,0,0,8.11656635994832,1575
"Chevrolet","C/K 1500 Series","1998","regular",200,"6","MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",21,16,1385,2943.33333333333,0,0,0,0,0,0,0,0,0,7.9872980049299,1576
"Chevrolet","C/K 1500 Series","1999","regular",230,"8","AUTOMATIC","rear wheel drive",3,"N/A","Large","Extended Cab Pickup",17,13,1385,3696,0,0,0,0,0,0,0,0,0,8.21500643276157,1577
"Chevrolet","C/K 2500 Series","1998","regular",230,"8","MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,13,1385,2823,0,0,0,0,0,0,0,0,0,7.94555542825349,1579
"Chevrolet","C/K 2500 Series","1998","regular",230,"8","MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",17,13,1385,3189.5,0,0,0,0,0,0,0,0,0,8.06761944368201,1580
"Mercedes-Benz","CL-Class","2012","regular",621,"12","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Large","Coupe",18,12,617,211000,1,1,1,0,0,0,0,0,0,12.2596134124582,1583
"Mercedes-Benz","CL-Class","2012","regular",510,"12","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Large","Coupe",18,12,617,158700,0,1,1,0,0,0,0,0,0,11.9747709065145,1584
"Mercedes-Benz","CL-Class","2012","regular",429,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Large","Coupe",24,15,617,114100,0,1,1,0,0,0,0,0,0,11.6448305358502,1585
"Mercedes-Benz","CL-Class","2013","regular",621,"12","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Large","Coupe",18,12,617,213200,1,1,1,0,0,0,0,0,0,12.2699859712738,1587
"Mercedes-Benz","CL-Class","2013","regular",536,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Large","Coupe",22,15,617,153000,1,1,1,0,0,0,0,0,0,11.9381932003746,1588
"Mercedes-Benz","CL-Class","2013","regular",510,"12","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Large","Coupe",18,12,617,160300,0,1,1,0,0,0,0,0,0,11.9848023385976,1590
"Mercedes-Benz","CL-Class","2014","regular",429,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Large","Coupe",24,15,617,116600,0,1,1,0,0,0,0,0,0,11.6665045528985,1592
"Mercedes-Benz","CL-Class","2014","regular",536,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Large","Coupe",22,15,617,154600,1,1,1,0,0,0,0,0,0,11.9485964151355,1594
"Mercedes-Benz","CLA-Class","2015","regular",208,"4","AUTOMATED_MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",38,26,617,31500,0,1,0,0,0,0,0,0,0,10.3577428248137,1595
"Mercedes-Benz","CLA-Class","2015","regular",208,"4","AUTOMATED_MANUAL","all wheel drive",4,"Luxury","Midsize","Sedan",32,24,617,33500,0,1,0,0,0,0,0,0,0,10.4193007178132,1596
"Mercedes-Benz","CLA-Class","2015","regular",355,"4","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",31,23,617,48500,1,1,1,0,0,0,0,0,0,10.7893190769256,1597
"Mercedes-Benz","CLA-Class","2016","regular",208,"4","AUTOMATED_MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",38,26,617,32050,0,1,0,0,0,0,0,0,0,10.3750524623488,1598
"Mercedes-Benz","CLA-Class","2016","regular",375,"4","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",31,23,617,49500,1,1,1,0,0,0,0,0,0,10.8097279485568,1599
"Mercedes-Benz","CLA-Class","2016","regular",208,"4","AUTOMATED_MANUAL","all wheel drive",4,"Luxury","Midsize","Sedan",33,24,617,34050,0,1,0,0,0,0,0,0,0,10.4355853115777,1600
"Mercedes-Benz","CLA-Class","2017","regular",208,"4","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","Sedan",38,26,617,32400,0,1,0,0,0,0,0,0,0,10.3859137017804,1601
"Mercedes-Benz","CLA-Class","2017","regular",208,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",32,23,617,34400,0,1,0,0,0,0,0,0,0,10.4458118433615,1602
