"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","log_MSRP","obs_number"
"Pontiac","Bonneville","2005","regular",275,"8","AUTOMATIC","front wheel drive",4,"Performance","Large","car",22,15,210,35585,0,0,1,0,0,0,0,0,0,10.4796794797334,1114
"Pontiac","Bonneville","2005","regular",205,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","car",27,18,210,29157.5,0,0,0,0,0,0,0,0,0,10.2804674485652,1115
"Kia","Borrego","2009","regular",337,"8","AUTOMATIC","rear wheel drive",4,"N/A","Midsize","suv",22,15,1720,34495,0,0,0,0,0,0,0,0,0,10.4485696649802,1116
"Kia","Borrego","2009","regular",276,"6","AUTOMATIC","four wheel drive",4,"N/A","Midsize","suv",21,16,1720,29145,0,0,0,0,0,0,0,0,0,10.2800386504796,1118
"Kia","Borrego","2009","regular",337,"8","AUTOMATIC","four wheel drive",4,"N/A","Midsize","suv",20,15,1720,34661.6666666667,0,0,0,0,0,0,0,0,0,10.4533896482839,1119
"Porsche","Boxster","2014","regular",265,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",30,20,1715,50400,0,1,1,0,0,0,0,0,0,10.8277464540595,1121
"Porsche","Boxster","2015","regular",315,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,20,1715,63300,0,1,1,0,0,0,0,0,0,11.0556406081323,1123
"Porsche","Boxster","2015","regular",265,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",30,20,1715,51400,0,1,1,0,0,0,0,0,0,10.8473934514433,1124
"Porsche","Boxster","2016","regular",330,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",26,19,1715,74600,0,1,1,0,0,0,0,0,0,11.2198957861919,1125
"Porsche","Boxster","2016","regular",265,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",30,20,1715,52100,0,1,1,0,0,0,0,0,0,10.8609202277415,1127
"Oldsmobile","Bravada","2002","regular",270,"6","AUTOMATIC","rear wheel drive",4,"N/A","Midsize","suv",20,14,26,32437.5,0,0,0,0,0,0,0,0,0,10.3870704399082,1129
"Oldsmobile","Bravada","2003","regular",275,"6","AUTOMATIC","all wheel drive",4,"N/A","Midsize","suv",19,13,26,35345,0,0,0,0,0,0,0,0,0,10.4729122186051,1131
"Oldsmobile","Bravada","2004","regular",275,"6","AUTOMATIC","rear wheel drive",4,"N/A","Midsize","suv",19,14,26,33920,0,0,0,0,0,0,0,0,0,10.4317600899058,1132
"Oldsmobile","Bravada","2004","regular",275,"6","AUTOMATIC","all wheel drive",4,"N/A","Midsize","suv",19,14,26,35870,0,0,0,0,0,0,0,0,0,10.4876565705263,1133
"Plymouth","Breeze","1999","regular",132,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",33,23,535,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1135
"Plymouth","Breeze","2000","regular",132,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",34,23,535,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1136
"Ford","Bronco II","1990","regular",140,"6","MANUAL","rear wheel drive",2,"N/A","Compact","suv",20,16,5657,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1137
"Ford","Bronco","1994","regular",185,"8","MANUAL","four wheel drive",2,"N/A","Midsize","suv",16,12,5657,2352,0,0,0,0,0,0,0,0,0,7.76302130901852,1139
"Ford","Bronco","1994","regular",185,"8","AUTOMATIC","four wheel drive",2,"N/A","Midsize","suv",17,12,5657,2585,0,0,0,0,0,0,0,0,0,7.85748078694253,1140
"Ford","Bronco","1995","regular",205,"8","MANUAL","four wheel drive",2,"N/A","Midsize","suv",16,12,5657,2547,0,0,0,0,0,0,0,0,0,7.84267147497946,1141
"Ford","Bronco","1995","regular",205,"8","AUTOMATIC","four wheel drive",2,"N/A","Midsize","suv",17,12,5657,2872,0,0,0,0,0,0,0,0,0,7.96276393016811,1142
"Ford","Bronco","1996","regular",199,"8","AUTOMATIC","four wheel drive",2,"N/A","Midsize","suv",16,11,5657,3248,0,0,0,0,0,0,0,0,0,8.08579470128157,1144
"Bentley","Brooklands","2009","regular",530,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","car",14,10,520,340990,0,1,1,0,0,0,0,1,0,12.7396084303225,1145
"Bentley","Brooklands","2010","regular",530,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","car",15,9,520,340990,0,1,1,0,0,0,0,1,0,12.7396084303225,1146
"Cadillac","Brougham","1990","regular",140,"8","AUTOMATIC","rear wheel drive",4,"Luxury","Large","car",22,15,1624,2000,0,1,0,0,0,0,0,0,0,7.60090245954208,1147
"Cadillac","Brougham","1991","regular",170,"8","AUTOMATIC","rear wheel drive",4,"Luxury","Large","car",23,15,1624,2000,0,1,0,0,0,0,0,0,0,7.60090245954208,1148
"Subaru","BRZ","2015","regular",200,"4","MANUAL","rear wheel drive",2,"Performance","Compact","car",30,22,640,27626.6666666667,0,0,1,0,0,0,0,0,0,10.2265367688252,1150
"Subaru","BRZ","2016","regular",200,"4","MANUAL","rear wheel drive",2,"Performance","Compact","car",30,22,640,26826.6666666667,0,0,1,0,0,0,0,0,0,10.1971516966655,1152
"Subaru","BRZ","2016","regular",200,"4","AUTOMATIC","rear wheel drive",2,"Performance","Compact","car",34,25,640,28495,0,0,1,0,0,0,0,0,0,10.2574839122691,1153
"Subaru","BRZ","2017","regular",200,"4","AUTOMATIC","rear wheel drive",2,"Performance","Compact","car",33,24,640,28745,0,0,1,0,0,0,0,0,0,10.2662191180574,1154
"Subaru","BRZ","2017","regular",205,"4","MANUAL","rear wheel drive",2,"Performance","Compact","car",29,21,640,27611.6666666667,0,0,1,0,0,0,0,0,0,10.2259936677045,1155
"Mercedes-Benz","C-Class","2015","regular",302,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Compact","car",27,19,617,46050,0,1,1,0,0,0,0,0,0,10.7374830416835,1157
"Mercedes-Benz","C-Class","2015","regular",241,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",27,19,617,42575,0,1,0,0,0,0,0,0,0,10.6590225055309,1158
"Mercedes-Benz","C-Class","2015","regular",451,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","car",19,13,617,62950,1,1,1,0,0,0,0,0,0,11.0500960394725,1159
"Mercedes-Benz","C-Class","2015","regular",302,"6","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,20,617,44050,0,1,1,0,0,0,0,0,0,10.6930806313643,1161
"Mercedes-Benz","C-Class","2015","regular",503,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",25,18,617,71900,1,1,1,0,0,0,0,0,0,11.1830315437091,1163
"Mercedes-Benz","C-Class","2015","regular",469,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",25,18,617,63900,1,1,1,0,0,0,0,0,0,11.0650746403656,1164
"Mercedes-Benz","C-Class","2015","regular",201,"4","AUTOMATIC","rear wheel drive",2,"Luxury","Compact","car",31,22,617,39400,0,1,0,0,0,0,0,0,0,10.581521095286,1165
"Mercedes-Benz","C-Class","2016","regular",241,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",31,24,617,41783.3333333333,0,1,0,0,0,0,0,0,0,10.6402528149183,1166
"Mercedes-Benz","C-Class","2016","regular",362,"6","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",29,21,617,50800,1,1,1,0,0,0,0,0,0,10.8356516335666,1167
"Mercedes-Benz","C-Class","2016","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",34,25,617,39783.3333333333,0,1,0,0,0,0,0,0,0,10.5912033430989,1168
"Mercedes-Benz","C-Class","2016","regular",503,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",25,18,617,73250,1,1,1,0,0,0,0,0,0,11.2016335268793,1169
"Mercedes-Benz","C-Class","2016","regular",469,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",25,18,617,65250,1,1,1,0,0,0,0,0,0,11.0859813251849,1170
"Mercedes-Benz","C-Class","2017","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",34,24,617,40341.6666666667,0,1,0,0,0,0,0,0,0,10.6051401261398,1171
"Mercedes-Benz","C-Class","2017","regular",362,"6","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",29,21,617,52000,1,1,1,0,0,0,0,0,0,10.8589989975636,1172
"Mercedes-Benz","C-Class","2017","regular",503,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",24,18,617,72800,1,1,1,0,0,0,0,0,0,11.1954712341848,1173
"Mercedes-Benz","C-Class","2017","regular",241,"4","AUTOMATIC","all wheel drive",2,"Luxury","Midsize","car",31,24,617,44650,0,1,0,0,0,0,0,0,0,10.7066095863046,1175
"Mercedes-Benz","C-Class","2017","regular",241,"4","AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","car",30,23,617,42650,0,1,0,0,0,0,0,0,0,10.6607825529198,1176
"Mercedes-Benz","C-Class","2017","regular",241,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",31,24,617,42341.6666666667,0,1,0,0,0,0,0,0,0,10.6535269077938,1177
"Mercedes-Benz","C-Class","2017","regular",469,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",24,18,617,65200,1,1,1,0,0,0,0,0,0,11.0852147479147,1178
"Mercedes-Benz","C-Class","2017","regular",241,"4","AUTOMATIC","all wheel drive",2,"Luxury","Midsize","car",29,22,617,52900,0,1,0,0,0,0,0,0,0,10.8761586178464,1180
"Mercedes-Benz","C-Class","2017","regular",241,"4","AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","car",31,23,617,50900,0,1,0,0,0,0,0,0,0,10.8376182025386,1181
"Ford","C-Max Hybrid","2015","regular",188,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Compact","car",37,42,5657,25670,0,0,0,0,0,1,0,0,0,10.1530782738652,1182
"Ford","C-Max Hybrid","2016","regular",188,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Compact","car",37,42,5657,25670,0,0,0,0,0,1,0,0,0,10.1530782738652,1183
"Ford","C-Max Hybrid","2017","regular",188,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Compact","car",37,42,5657,25620,0,0,0,0,0,1,0,0,0,10.1511285754507,1184
"Volvo","C30","2011","regular",227,"5","MANUAL","front wheel drive",2,"Hatchback,Luxury,Performance","Compact","car",29,21,870,27100,0,1,1,0,1,0,0,0,0,10.2072890068678,1186
"Volvo","C30","2012","regular",227,"5","MANUAL","front wheel drive",2,"Hatchback,Luxury,Performance","Compact","car",29,21,870,27450,0,1,1,0,1,0,0,0,0,10.2201214469377,1187
"Volvo","C30","2013","regular",227,"5","MANUAL","front wheel drive",2,"Hatchback,Luxury","Compact","car",29,21,870,25500,0,1,0,0,1,0,0,0,0,10.1464337311465,1189
"Volvo","C30","2013","regular",227,"5","MANUAL","front wheel drive",2,"Hatchback,Luxury,Performance","Compact","car",29,21,870,27850,0,1,1,0,1,0,0,0,0,10.2345882453554,1190
"Mercedes-Benz","C36 AMG","1995","regular",268,"6","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,Performance","Compact","car",20,16,617,3555,1,1,1,0,0,0,0,0,0,8.17611034223734,1191
"Mercedes-Benz","C36 AMG","1996","regular",276,"6","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,Performance","Compact","car",20,16,617,3996,1,1,1,0,0,0,0,0,0,8.29304913976844,1192
"Mercedes-Benz","C36 AMG","1997","regular",276,"6","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,Performance","Compact","car",22,16,617,4330,1,1,1,0,0,0,0,0,0,8.37332282099653,1193
"Mercedes-Benz","C43 AMG","1998","regular",302,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,Performance","Compact","car",21,16,617,4472,1,1,1,0,0,0,0,0,0,8.40559101483493,1194
"Mercedes-Benz","C43 AMG","1999","regular",302,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,Performance","Compact","car",21,16,617,4661,1,1,1,0,0,0,0,0,0,8.44698529637274,1195
"Mercedes-Benz","C43 AMG","2000","regular",302,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,Performance","Compact","car",21,16,617,5739,1,1,1,0,0,0,0,0,0,8.65504025810836,1196
"Volvo","C70","2011","regular",227,"5","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",28,19,870,39950,0,1,0,0,0,0,0,0,0,10.5953839511944,1197
"Volvo","C70","2013","regular",227,"5","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",28,19,870,41200,0,1,0,0,0,0,0,0,0,10.6261935353376,1199
"Spyker","C8","2009","regular",400,"8","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",18,13,2,214990,0,0,1,0,0,0,0,1,0,12.2783467944002,1200
"Audi","Cabriolet","1996","regular",172,"6","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",22,17,3105,2631,0,1,0,0,0,0,0,0,0,7.87511928104029,1201
"Audi","Cabriolet","1998","regular",172,"6","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",22,17,3105,3137,0,1,0,0,0,0,0,0,0,8.05102220819068,1203
"Volkswagen","Cabriolet","1993","regular",94,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",27,21,873,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1206
"Volkswagen","Cabrio","2000","regular",115,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",28,21,873,2520.5,0,0,0,0,0,0,0,0,0,7.83221257352269,1207
"Volkswagen","Cabrio","2001","regular",115,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","car",26,20,873,21708.3333333333,0,0,0,0,0,0,0,0,0,9.98545149038756,1209
"Volkswagen","Cabrio","2002","regular",115,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",28,21,873,20833.3333333333,0,0,0,0,0,0,0,0,0,9.94430954705638,1211
"Kia","Cadenza","2015","regular",293,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",28,19,1720,39350,0,0,1,0,0,0,0,0,0,10.5802512538455,1212
"Kia","Cadenza","2016","regular",293,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",28,19,1720,37690,0,0,1,0,0,0,0,0,0,10.5371500862612,1213
"Kia","Cadenza","2017","regular",290,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",28,20,1720,38456.6666666667,0,0,1,0,0,0,0,0,0,10.5572873452532,1214
"Dodge","Caliber","2010","regular",158,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",31,23,1851,17647.5,0,0,0,0,0,0,0,0,0,9.77834940926963,1215
"Dodge","Caliber","2011","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",27,23,1851,19602.5,0,0,0,0,0,0,0,0,0,9.88341238810508,1218
"Dodge","Caliber","2011","regular",158,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",32,24,1851,17982.5,0,0,0,0,0,0,0,0,0,9.79715434174151,1219
"Dodge","Caliber","2012","regular",158,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",32,24,1851,18055,0,0,0,0,0,0,0,0,0,9.80117793371156,1221
"Dodge","Caliber","2012","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",27,23,1851,18765,0,0,0,0,0,0,0,0,0,9.83974871156912,1222
"Ferrari","California","2012","regular",453,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",19,13,2774,195840,0,0,1,0,0,0,0,1,0,12.1850532783061,1224
"Chevrolet","Camaro","2015","regular",323,"6","MANUAL","rear wheel drive",2,"Performance","Midsize","car",28,17,1385,30380,0,0,1,0,0,0,0,0,0,10.3215397761498,1227
"Chevrolet","Camaro","2015","regular",580,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",19,14,1385,58105,1,0,1,0,0,0,0,0,0,10.970006997657,1228
"Chevrolet","Camaro","2015","regular",426,"8","MANUAL","rear wheel drive",2,"High-Performance","Midsize","car",24,16,1385,38180,0,0,1,0,0,0,0,0,0,10.5500670972797,1229
"Chevrolet","Camaro","2015","regular",505,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",19,13,1385,72305,1,0,1,0,0,0,0,0,0,11.1886485620489,1230
"Chevrolet","Camaro","2015","regular",323,"6","AUTOMATIC","rear wheel drive",2,"N/A","Midsize","car",30,19,1385,25145,0,0,0,0,0,0,0,0,0,10.1324143486061,1232
"Chevrolet","Camaro","2016","regular",455,"8","MANUAL","rear wheel drive",2,"High-Performance","Midsize","car",25,16,1385,42300,0,0,1,0,0,0,0,0,0,10.6525423650344,1233
"Chevrolet","Camaro","2016","regular",275,"4","MANUAL","rear wheel drive",2,"Performance","Midsize","car",30,21,1385,31250,0,0,1,0,0,0,0,0,0,10.3497746551645,1234
"Chevrolet","Camaro","2017","regular",650,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",20,14,1385,64140,1,0,1,0,0,0,0,0,0,11.0688234732471,1238
"Toyota","Camry Hybrid","2015","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",38,40,2031,28987.5,0,0,0,0,0,1,0,0,0,10.2746199815638,1239
"Toyota","Camry Hybrid","2015","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",39,43,2031,26790,0,0,0,0,0,1,0,0,0,10.1957839625387,1240
"Toyota","Camry Hybrid","2016","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",38,40,2031,29067.5,0,0,0,0,0,1,0,0,0,10.2773759905428,1241
"Toyota","Camry Hybrid","2016","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",39,43,2031,26790,0,0,0,0,0,1,0,0,0,10.1957839625387,1242
"Toyota","Camry Hybrid","2017","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",38,42,2031,26790,0,0,0,0,0,1,0,0,0,10.1957839625387,1243
"Toyota","Camry Solara","2006","regular",157,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",30,20,2031,21873.3333333333,0,0,0,0,0,0,0,0,0,9.99302351784698,1245
"Toyota","Camry Solara","2006","regular",225,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,18,2031,28575,0,0,0,0,0,0,0,0,0,10.260287488663,1246
"Toyota","Camry Solara","2007","regular",155,"4","MANUAL","front wheel drive",2,"N/A","Midsize","car",31,21,2031,21065,0,0,0,0,0,0,0,0,0,9.95536817441312,1249
"Toyota","Camry Solara","2007","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,18,2031,29036.6666666667,0,0,0,0,0,0,0,0,0,10.2763146781448,1250
"Toyota","Camry Solara","2008","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,18,2031,29286.6666666667,0,0,0,0,0,0,0,0,0,10.2848876288617,1253
"Toyota","Camry Solara","2008","regular",155,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",31,22,2031,22815,0,0,0,0,0,0,0,0,0,10.0351734933615,1254
"Toyota","Camry Solara","2008","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,18,2031,24815,0,0,0,0,0,0,0,0,0,10.1192035880215,1256
"Toyota","Camry","2015","regular",178,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",35,25,2031,24320,0,0,0,0,0,0,0,0,0,10.0990543360801,1257
"Toyota","Camry","2015","regular",268,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",31,21,2031,31370,0,0,0,0,0,0,0,0,0,10.3536073011847,1258
"Toyota","Camry","2015","regular",268,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",31,21,2031,31370,0,0,1,0,0,0,0,0,0,10.3536073011847,1259
"Toyota","Camry","2016","regular",178,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",35,25,2031,24733.75,0,0,0,0,0,0,0,0,0,10.1159239867066,1260
"Toyota","Camry","2016","regular",268,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",31,21,2031,31370,0,0,1,0,0,0,0,0,0,10.3536073011847,1261
"Toyota","Camry","2016","regular",268,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",31,21,2031,31370,0,0,0,0,0,0,0,0,0,10.3536073011847,1262
"Toyota","Camry","2017","regular",178,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",33,24,2031,24406.6666666667,0,0,0,0,0,0,0,0,0,10.1026115980061,1263
"Toyota","Camry","2017","regular",268,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,21,2031,31370,0,0,0,0,0,0,0,0,0,10.3536073011847,1264
"Toyota","Camry","2017","regular",268,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",30,21,2031,31370,0,0,1,0,0,0,0,0,0,10.3536073011847,1265
"GMC","Canyon","2012","regular",185,"4","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",25,18,549,22855,0,0,0,0,0,0,0,0,0,10.0369251907658,1266
"GMC","Canyon","2012","regular",185,"4","AUTOMATIC","four wheel drive",2,"N/A","Compact","truck",23,17,549,22385,0,0,0,0,0,0,0,0,0,10.0161463706751,1267
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",21,16,549,29841.6666666667,0,0,0,0,0,0,0,0,0,10.3036609061985,1268
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",23,17,549,29145,0,0,0,0,0,0,0,0,0,10.2800386504796,1270
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","four wheel drive",2,"N/A","Compact","truck",23,17,549,25305,0,0,0,0,0,0,0,0,0,10.1387572836482,1273
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",23,17,549,26470,0,0,0,0,0,0,0,0,0,10.1837672952211,1274
"GMC","Canyon","2015","regular",200,"4","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",25,19,549,30978.3333333333,0,0,0,0,0,0,0,0,0,10.3410433143743,1276
"GMC","Canyon","2015","regular",305,"6","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",24,17,549,35630,0,0,0,0,0,0,0,0,0,10.4809432585999,1277
"GMC","Canyon","2015","regular",200,"4","MANUAL","rear wheel drive",4,"N/A","Compact","truck",26,19,549,21822.5,0,0,0,0,0,0,0,0,0,9.9906968266095,1278
"GMC","Canyon","2015","regular",305,"6","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",26,18,549,30066.6666666667,0,0,0,0,0,0,0,0,0,10.3111724173826,1279
"GMC","Canyon","2016","regular",305,"6","AUTOMATIC","four wheel drive",4,"Diesel","Compact","truck",24,17,549,36415,0,0,0,0,0,0,1,0,0,10.502736056652,1281
"GMC","Canyon","2016","regular",200,"4","MANUAL","rear wheel drive",4,"N/A","Compact","truck",26,19,549,22132.5,0,0,0,0,0,0,0,0,0,10.0048023954852,1284
"GMC","Canyon","2016","regular",200,"4","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",25,19,549,30225,0,0,0,0,0,0,0,0,0,10.316424675483,1285
"GMC","Canyon","2016","regular",200,"4","AUTOMATIC","rear wheel drive",4,"Diesel","Compact","truck",27,20,549,29245,0,0,0,0,0,0,1,0,0,10.2834638978771,1286
"GMC","Canyon","2016","regular",200,"4","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",27,20,549,26585,0,0,0,0,0,0,0,0,0,10.1881024259384,1287
"Chevrolet","Caprice","1994","regular",260,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","car",23,15,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1288
"Chevrolet","Caprice","1994","regular",200,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","car",24,16,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1289
"Chevrolet","Caprice","1995","regular",200,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","car",24,16,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1290
"Chevrolet","Caprice","1995","regular",260,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","car",23,15,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1291
"Chevrolet","Caprice","1996","regular",260,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","car",24,15,1385,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,1292
"Chevrolet","Captiva Sport","2013","flex",180,"4","AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Midsize","suv",28,20,1385,26120,0,0,0,1,0,0,0,0,1,10.1704565833904,1294
"Chevrolet","Captiva Sport","2014","flex",180,"4","AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Midsize","suv",28,20,1385,26243.75,0,0,0,1,0,0,0,0,1,10.1751831444325,1295
"Chevrolet","Captiva Sport","2015","flex",180,"4","AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Midsize","suv",28,20,1385,26253.75,0,0,0,1,0,0,0,0,1,10.1755641149595,1296
"Dodge","Caravan","2005","regular",180,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","cargo_van",24,17,1851,19835,0,0,0,0,0,0,0,0,0,9.89520333294843,1298
"Dodge","Caravan","2005","regular",180,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","passenger_van",24,17,1851,22225,0,0,0,0,0,0,0,0,0,10.0089730603821,1299
"Dodge","Caravan","2006","regular",180,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Large","cargo_van",24,17,1851,20130,0,0,0,1,0,0,0,0,0,9.90996651863384,1300
"Dodge","Caravan","2006","regular",180,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","passenger_van",24,17,1851,22520,0,0,0,0,0,0,0,0,0,10.0221590822536,1302
"Dodge","Caravan","2007","regular",170,"6","AUTOMATIC","front wheel drive",4,"N/A","Compact","passenger_van",24,17,1851,22995,0,0,0,0,0,0,0,0,0,10.043032079974,1303
"Dodge","Caravan","2007","regular",170,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Compact","cargo_van",24,17,1851,20555,0,0,0,1,0,0,0,0,0,9.93085949933198,1304
"Dodge","Caravan","2007","regular",150,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel","Compact","passenger_van",24,17,1851,19055,0,0,0,1,0,0,0,0,0,9.85508481330796,1305
"Porsche","Carrera GT","2004","regular",605,"10","MANUAL","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","car",15,9,1715,440000,0,1,1,0,0,0,0,1,0,12.9945300058944,1306
"Porsche","Carrera GT","2005","regular",605,"10","MANUAL","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","car",15,9,1715,440000,0,1,1,0,0,0,0,1,0,12.9945300058944,1307
