"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","log_MSRP","obs_number"
"BMW","6 Series","2015","regular",445,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",25,17,3916,91150,0,1,1,0,0,0,0,0,0,11.4202617801068+0i,405
"BMW","6 Series","2015","regular",315,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,82850,0,1,1,0,0,0,0,0,0,11.3247870228547+0i,406
"BMW","6 Series","2015","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",32,21,3916,76100,0,1,1,0,0,0,0,0,0,11.2398035438498+0i,407
"BMW","6 Series","2015","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",25,16,3916,90400,0,1,1,0,0,0,0,0,0,11.4119995463803+0i,408
"BMW","6 Series","2015","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",31,20,3916,83600,0,1,1,0,0,0,0,0,0,11.3337987990728+0i,409
"BMW","6 Series","2015","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,16,3916,97900,0,1,1,0,0,0,0,0,0,11.4917018285186+0i,410
"BMW","6 Series","2016","regular",315,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,84050,0,1,1,0,0,0,0,0,0,11.3391671388368+0i,411
"BMW","6 Series","2016","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",31,20,3916,81050,0,1,1,0,0,0,0,0,0,11.3028215271638+0i,412
"BMW","6 Series","2016","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,15,3916,99200,0,1,1,0,0,0,0,0,0,11.504893293273+0i,413
"BMW","6 Series","2016","regular",445,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",25,17,3916,92450,0,1,1,0,0,0,0,0,0,11.4344232368153+0i,414
"BMW","6 Series","2016","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",25,16,3916,91700,0,1,1,0,0,0,0,0,0,11.4262776582446+0i,415
"BMW","6 Series","2017","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,16,3916,92000,0,1,1,0,0,0,0,0,0,11.4295438560312+0i,416
"BMW","6 Series","2017","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",30,21,3916,77600,0,1,1,0,0,0,0,0,0,11.2593227061713+0i,417
"BMW","6 Series","2017","regular",445,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",24,17,3916,92750,0,1,1,0,0,0,0,0,0,11.4376629804697+0i,418
"BMW","6 Series","2017","regular",315,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",28,19,3916,84350,0,1,1,0,0,0,0,0,0,11.3427300879741+0i,419
"BMW","6 Series","2017","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,85100,0,1,1,0,0,0,0,0,0,11.3515823145615+0i,420
"BMW","6 Series","2017","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,15,3916,99500,0,1,1,0,0,0,0,0,0,11.5079129231467+0i,421
"Mercedes-Benz","600-Class","1992","regular",402,"12","AUTOMATIC","rear wheel drive",4,"Luxury","Large","car",14,10,617,2960,0,1,0,0,0,0,0,0,0,7.99294454731811+0i,422
"Mercedes-Benz","600-Class","1993","regular",389,"12","AUTOMATIC","rear wheel drive",4,"Luxury","Large","car",15,11,617,3108,0,1,0,0,0,0,0,0,0,8.04173471148754+0i,423
"Mercedes-Benz","600-Class","1993","regular",389,"12","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","car",16,12,617,4623,0,1,1,0,0,0,0,0,0,8.43879912398823+0i,424
"Mercedes-Benz","600-Class","1993","regular",389,"12","AUTOMATIC","rear wheel drive",2,"Luxury","Large","car",15,11,617,3211,0,1,0,0,0,0,0,0,0,8.07433769408951+0i,425
"Pontiac","6000","1990","regular",140,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",27,17,210,2000,0,0,0,0,0,0,0,0,0,7.60090245954208+0i,426
"Pontiac","6000","1990","regular",110,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",29,20,210,2000,0,0,0,0,0,0,0,0,0,7.60090245954208+0i,427
"Pontiac","6000","1990","regular",140,"6","AUTOMATIC","all wheel drive",4,"N/A","Midsize","car",27,17,210,2000,0,0,0,0,0,0,0,0,0,7.60090245954208+0i,428
"Pontiac","6000","1991","regular",140,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",28,17,210,2000,0,0,0,0,0,0,0,0,0,7.60090245954208+0i,429
"Pontiac","6000","1991","regular",110,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",28,19,210,2000,0,0,0,0,0,0,0,0,0,7.60090245954208+0i,430
"Ferrari","612 Scaglietti","2009","regular",532,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Large","car",16,9,2774,313088,0,0,1,0,0,0,0,1,0,12.6542395801667+0i,431
"Ferrari","612 Scaglietti","2010","regular",532,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Large","car",16,9,2774,313088,0,0,1,0,0,0,0,1,0,12.6542395801667+0i,432
"Ferrari","612 Scaglietti","2011","regular",532,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Large","car",16,9,2774,313088,0,0,1,0,0,0,0,1,0,12.6542395801667+0i,433
"Mazda","626","2000","regular",170,"6","MANUAL","front wheel drive",4,"N/A","Midsize","car",25,19,586,2157,0,0,0,0,0,0,0,0,0,7.67647364638916+0i,434
"Mazda","626","2000","regular",130,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",29,23,586,2000,0,0,0,0,0,0,0,0,0,7.60090245954208+0i,435
"Mazda","626","2000","regular",130,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",25,19,586,2146,0,0,0,0,0,0,0,0,0,7.67136092319064+0i,436
"Mazda","626","2001","regular",165,"6","MANUAL","front wheel drive",4,"N/A","Midsize","car",25,19,586,21435,0,0,0,0,0,0,0,0,0,9.97278037903208+0i,437
"Mazda","626","2001","regular",125,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",25,19,586,20935,0,0,0,0,0,0,0,0,0,9.94917767845324+0i,438
"Mazda","626","2001","regular",125,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",29,23,586,18735,0,0,0,0,0,0,0,0,0,9.83814871122779+0i,439
"Mazda","626","2002","regular",165,"6","MANUAL","front wheel drive",4,"N/A","Midsize","car",25,19,586,20935,0,0,0,0,0,0,0,0,0,9.94917767845324+0i,440
"Mazda","626","2002","regular",125,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",29,23,586,18785,0,0,0,0,0,0,0,0,0,9.84081395800807+0i,441
"Maybach","62","2010","regular",604,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Large","car",16,10,67,456500,0,1,1,0,0,0,0,1,0,13.0313439790172+0i,442
"Maybach","62","2010","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,417000,0,1,0,0,0,0,0,1,0,12.9408415007809+0i,443
"Maybach","62","2011","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,423500,0,1,0,0,0,0,0,1,0,12.9563087930742+0i,444
"Maybach","62","2011","regular",620,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Large","car",16,10,67,463000,0,1,1,0,0,0,0,1,0,13.0454823330684+0i,445
"Maybach","62","2012","regular",620,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","car",16,10,67,470350,0,1,1,0,0,0,0,1,0,13.0612323774001+0i,446
"Maybach","62","2012","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,430450,0,1,0,0,0,0,0,1,0,12.9725864520861+0i,447
"McLaren","650S Coupe","2015","regular",641,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",22,16,416,265500,0,0,1,0,0,0,0,1,0,12.4893701196641+0i,448
"McLaren","650S Spider","2015","regular",641,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",22,16,416,280225,0,0,1,0,0,0,0,1,0,12.5433481308893+0i,449
"Mazda","6","2015","regular",184,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",38,26,586,23895,0,0,0,0,0,0,0,0,0,10.0814245110123+0i,450
"Mazda","6","2015","regular",184,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",37,25,586,22517.5,0,0,0,0,0,0,0,0,0,10.0220480636579+0i,451
"Mazda","6","2015","regular",184,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",40,28,586,29895,0,0,0,0,0,0,0,0,0,10.305446521315+0i,452
"Mazda","6","2016","regular",184,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",38,26,586,26061.6666666667,0,0,0,0,0,0,0,0,0,10.1682208036095+0i,453
"Mazda","6","2016","regular",184,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",37,25,586,22720,0,0,0,0,0,0,0,0,0,10.0310008728351+0i,454
"Mazda","6","2017","regular",184,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",35,26,586,26311.6666666667,0,0,0,0,0,0,0,0,0,10.1777677192977+0i,455
"Mazda","6","2017","regular",184,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",34,24,586,23070,0,0,0,0,0,0,0,0,0,10.0462883511678+0i,456
"BMW","7 Series","2015","regular",535,"12","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",20,13,3916,141200,0,1,1,0,0,0,0,0,0,11.8579326040413+0i,457
"BMW","7 Series","2015","regular",315,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",29,19,3916,76000,0,1,1,0,0,0,0,0,0,11.2384886192685+0i,458
"BMW","7 Series","2015","regular",445,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",25,16,3916,91000,0,1,1,0,0,0,0,0,0,11.418614785499+0i,459
"BMW","7 Series","2015","regular",445,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",24,16,3916,92150,0,1,1,0,0,0,0,0,0,11.431172963098+0i,460
"BMW","7 Series","2015","regular",315,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",28,19,3916,81000,0,1,1,0,0,0,0,0,0,11.3022044336546+0i,461
"BMW","7 Series","2015","regular",445,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",25,17,3916,87300,0,1,1,0,0,0,0,0,0,11.3771057418277+0i,462
"BMW","7 Series","2015","diesel",255,"6","AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","car",31,23,3916,82500,0,1,0,0,0,0,1,0,0,11.3205535723228+0i,463
"BMW","7 Series","2016","regular",445,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",25,17,3916,94400,0,1,1,0,0,0,0,0,0,11.4552963521336+0i,464
"BMW","7 Series","2016","regular",320,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",29,21,3916,81300,0,1,1,0,0,0,0,0,0,11.3059012955359+0i,465
"BMW","7 Series","2016","regular",445,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",25,16,3916,97400,0,1,1,0,0,0,0,0,0,11.4865814896306+0i,466
"BMW","7 Series","2017","regular",445,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",26,17,3916,94600,0,1,1,0,0,0,0,0,0,11.45741275504+0i,467
"BMW","7 Series","2017","regular",445,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",25,16,3916,97600,0,1,1,0,0,0,0,0,0,11.4886327724012+0i,468
"BMW","7 Series","2017","regular",320,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",28,19,3916,84500,0,1,1,0,0,0,0,0,0,11.3445068133453+0i,469
"BMW","7 Series","2017","regular",320,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",29,21,3916,81500,0,1,1,0,0,0,0,0,0,11.308358299229+0i,470
"Porsche","718 Cayman","2017","regular",300,"4","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,21,1715,53900,0,1,1,0,0,0,0,0,0,10.8948857568971+0i,471
"Porsche","718 Cayman","2017","regular",350,"4","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",26,20,1715,66300,0,1,1,0,0,0,0,0,0,11.101945176174+0i,472
"Volvo","740","1990","regular",114,"4","MANUAL","rear wheel drive",4,"Luxury","Midsize","car",26,19,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,473
"Volvo","740","1990","regular",153,"4","MANUAL","rear wheel drive",4,"Luxury","Midsize","car",26,19,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,474
"Volvo","740","1990","regular",153,"4","MANUAL","rear wheel drive",4,"Luxury","Midsize","car",23,18,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,475
"Volvo","740","1991","regular",162,"4","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","car",20,17,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,476
"Volvo","740","1991","regular",162,"4","MANUAL","rear wheel drive",4,"Luxury,Performance","Midsize","car",24,18,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,477
"Volvo","740","1991","regular",114,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",24,18,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,478
"Volvo","740","1992","regular",162,"4","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","car",20,17,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,479
"Volvo","740","1992","regular",114,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",26,18,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,480
"Volvo","760","1990","regular",144,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",19,15,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,481
"Volvo","760","1990","regular",162,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",20,16,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,482
"Volvo","780","1990","regular",188,"4","AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","car",20,16,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,483
"Volvo","780","1990","regular",144,"6","AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","car",19,15,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,484
"BMW","8 Series","1995","regular",282,"8","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",22,15,3916,4784,0,1,1,0,0,0,0,0,0,8.47303229563047+0i,485
"BMW","8 Series","1995","regular",322,"12","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",19,12,3916,5858,0,1,1,0,0,0,0,0,0,8.67556352738768+0i,486
"BMW","8 Series","1995","regular",372,"12","MANUAL","rear wheel drive",2,"Factory Tuner,Luxury,Performance","Midsize","car",18,10,3916,8488,1,1,1,0,0,0,0,0,0,9.04640868029382+0i,487
"BMW","8 Series","1996","regular",322,"12","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",19,12,3916,6954,0,1,1,0,0,0,0,0,0,8.84707231256781+0i,488
"BMW","8 Series","1996","regular",282,"8","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",19,14,3916,5680,0,1,1,0,0,0,0,0,0,8.6447065117152+0i,489
"BMW","8 Series","1997","regular",322,"12","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",19,12,3916,7624,0,1,1,0,0,0,0,0,0,8.93905644533404+0i,490
"BMW","8 Series","1997","regular",282,"8","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",19,14,3916,6693,0,1,1,0,0,0,0,0,0,8.80881748310064+0i,491
"Audi","80","1990","regular",108,"4","MANUAL","front wheel drive",4,"Luxury","Compact","car",28,19,3105,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,492
"Audi","80","1990","regular",130,"5","MANUAL","all wheel drive",4,"Luxury","Compact","car",22,16,3105,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,493
"Audi","80","1991","regular",130,"5","MANUAL","front wheel drive",4,"Luxury","Compact","car",24,18,3105,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,494
"Audi","80","1991","regular",130,"5","MANUAL","all wheel drive",4,"Luxury","Compact","car",22,16,3105,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,495
"Audi","80","1992","regular",130,"5","MANUAL","front wheel drive",4,"Luxury","Compact","car",24,18,3105,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,496
"Audi","80","1992","regular",130,"5","MANUAL","all wheel drive",4,"Luxury","Compact","car",22,16,3105,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,497
"Volvo","850","1995","regular",222,"5","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Midsize","car",24,17,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,498
"Volvo","850","1995","regular",168,"5","MANUAL","front wheel drive",4,"Luxury","Midsize","car",26,18,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,499
"Volvo","850","1995","regular",240,"5","AUTOMATIC","front wheel drive",4,"Factory Tuner,Luxury,Performance","Midsize","car",24,17,870,2000,1,1,1,0,0,0,0,0,0,7.60090245954208+0i,500
"Volvo","850","1996","regular",222,"5","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Midsize","car",24,17,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,501
"Volvo","850","1996","regular",168,"5","MANUAL","front wheel drive",4,"Luxury","Midsize","car",26,18,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,502
"Volvo","850","1996","regular",240,"5","AUTOMATIC","front wheel drive",4,"Factory Tuner,Luxury,Performance","Midsize","car",24,17,870,2000,1,1,1,0,0,0,0,0,0,7.60090245954208+0i,503
"Volvo","850","1997","regular",168,"5","MANUAL","front wheel drive",4,"Luxury","Midsize","car",26,18,870,2000,0,1,0,0,0,0,0,0,0,7.60090245954208+0i,504
"Volvo","850","1997","regular",240,"5","AUTOMATIC","front wheel drive",4,"Factory Tuner,Luxury,Performance","Midsize","car",24,17,870,2045.5,1,1,1,0,0,0,0,0,0,7.62339753736945+0i,505
"Volvo","850","1997","regular",222,"5","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Midsize","car",24,17,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,506
"Volvo","850","1997","regular",190,"5","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Midsize","car",24,18,870,2000,0,1,1,0,0,0,0,0,0,7.60090245954208+0i,507
"Toyota","86","2017","regular",205,"4","MANUAL","rear wheel drive",2,"Performance","Compact","car",28,21,2031,26255,0,0,1,0,0,0,0,0,0,10.175611726072+0i,508
"Toyota","86","2017","regular",200,"4","AUTOMATIC","rear wheel drive",2,"Performance","Compact","car",32,24,2031,26975,0,0,1,0,0,0,0,0,0,10.2026657901263+0i,509
"Saab","9-2X","2005","regular",227,"4","MANUAL","all wheel drive",4,"Luxury,Performance","Compact","car",24,17,376,26950,0,1,1,0,0,0,0,0,0,10.2017385763371+0i,510
"Saab","9-2X","2005","regular",165,"4","MANUAL","all wheel drive",4,"Luxury,Performance","Compact","car",27,20,376,22990,0,1,1,0,0,0,0,0,0,10.0428146177572+0i,511
"Saab","9-2X","2006","regular",230,"4","MANUAL","all wheel drive",4,"Luxury,Performance","Compact","car",25,18,376,26950,0,1,1,0,0,0,0,0,0,10.2017385763371+0i,512
"Saab","9-2X","2006","regular",173,"4","MANUAL","all wheel drive",4,"Luxury","Compact","car",26,19,376,22990,0,1,0,0,0,0,0,0,0,10.0428146177572+0i,513
"Saab","9-3 Griffin","2012","flex",220,"4","MANUAL","front wheel drive",4,"Flex Fuel,Luxury","Midsize","car",33,20,376,31620,0,1,0,1,0,0,0,0,0,10.3615451107635+0i,514
"Saab","9-3 Griffin","2012","flex",220,"4","MANUAL","front wheel drive",2,"Flex Fuel,Luxury","Compact","car",33,20,376,43216.6666666667,0,1,0,1,0,0,0,0,0,10.6739815022987+0i,515
"Saab","9-3 Griffin","2012","regular",220,"4","MANUAL","all wheel drive",4,"Luxury","Midsize","car",30,20,376,34755,0,1,0,0,0,0,0,0,0,10.4560787255346+0i,516
"Saab","9-3 Griffin","2012","flex",220,"4","AUTOMATIC","front wheel drive",2,"Flex Fuel,Luxury","Compact","car",28,18,376,43666.6666666667,0,1,0,1,0,0,0,0,0,10.6843403135152+0i,517
"Saab","9-3 Griffin","2012","flex",220,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel,Luxury","Compact","car",28,18,376,31180,0,1,0,1,0,0,0,0,0,10.3475321426118+0i,518
"Saab","9-3 Griffin","2012","flex",220,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel,Luxury","Midsize","car",29,19,376,32295,0,1,0,1,0,0,0,0,0,10.3826676984666+0i,519
"Saab","9-3 Griffin","2012","regular",220,"4","AUTOMATIC","all wheel drive",4,"Luxury","Compact","car",29,18,376,34975,0,1,0,0,0,0,0,0,0,10.4623887995337+0i,520
"Saab","9-3 Griffin","2012","regular",220,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",29,18,376,34755,0,1,0,0,0,0,0,0,0,10.4560787255346+0i,521
"Saab","9-3 Griffin","2012","regular",220,"4","MANUAL","all wheel drive",4,"Luxury","Compact","car",30,20,376,34975,0,1,0,0,0,0,0,0,0,10.4623887995337+0i,522
"Saab","9-3 Griffin","2012","flex",220,"4","MANUAL","front wheel drive",4,"Flex Fuel,Luxury","Compact","car",33,20,376,29830,0,1,0,1,0,0,0,0,0,10.3032698775088+0i,523
"Saab","9-3","2009","regular",210,"4","AUTOMATIC","all wheel drive",4,"Luxury","Compact","car",27,17,376,37810,0,1,0,0,0,0,0,0,0,10.540328896885+0i,524
"Saab","9-3","2009","regular",280,"6","AUTOMATIC","front wheel drive",2,"Luxury,Performance","Compact","car",24,15,376,51330,0,1,1,0,0,0,0,0,0,10.8460306555543+0i,525
"Saab","9-3","2009","regular",210,"4","AUTOMATIC","front wheel drive",4,"Luxury","Compact","car",27,19,376,36810,0,1,0,0,0,0,0,0,0,10.5135248263731+0i,526
"Saab","9-3","2009","regular",280,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Compact","car",24,15,376,44885,0,1,1,0,0,0,0,0,0,10.7118589421908+0i,527
"Saab","9-3","2009","regular",210,"4","MANUAL","front wheel drive",4,"Luxury","Midsize","car",29,19,376,30360,0,1,0,0,0,0,0,0,0,10.3208812315096+0i,528
"Saab","9-3","2009","regular",210,"4","MANUAL","front wheel drive",2,"Luxury","Compact","car",27,19,376,42130,0,1,0,0,0,0,0,0,0,10.6485153549731+0i,529
"Saab","9-3","2009","regular",280,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","car",24,15,376,43605,0,1,1,0,0,0,0,0,0,10.6829271016611+0i,530
"Saab","9-3","2009","regular",210,"4","MANUAL","front wheel drive",4,"Luxury","Compact","car",29,19,376,31790,0,1,0,0,0,0,0,0,0,10.3669070539048+0i,531
"Saab","9-3","2009","regular",210,"4","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","car",28,19,376,35645,0,1,0,0,0,0,0,0,0,10.4813641635517+0i,532
"Saab","9-3","2009","regular",210,"4","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",27,19,376,45900,0,1,0,0,0,0,0,0,0,10.7342203960486+0i,533
"Saab","9-3","2009","regular",210,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",27,17,376,36395,0,1,0,0,0,0,0,0,0,10.5021866815524+0i,534
"Saab","9-3","2010","regular",207,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",27,17,376,35255,0,1,0,0,0,0,0,0,0,10.4703626421531+0i,535
"Saab","9-3","2010","regular",207,"4","MANUAL","front wheel drive",4,"Luxury","Midsize","car",31,21,376,28900,0,1,0,0,0,0,0,0,0,10.2715968741005+0i,536
"Saab","9-3","2010","regular",207,"4","MANUAL","front wheel drive",4,"Luxury","Compact","car",31,21,376,30330,0,1,0,0,0,0,0,0,0,10.3198926006826+0i,537
"Saab","9-3","2010","regular",207,"4","MANUAL","front wheel drive",2,"Luxury","Compact","car",29,20,376,39990,0,1,0,0,0,0,0,0,0,10.5963847018409+0i,538
"Saab","9-3","2010","regular",207,"4","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",27,19,376,45080,0,1,0,0,0,0,0,0,0,10.7161939681537+0i,539
"Saab","9-3","2010","regular",207,"4","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","car",28,19,376,35340,0,1,0,0,0,0,0,0,0,10.4727707458737+0i,540
"Saab","9-3","2010","regular",207,"4","AUTOMATIC","all wheel drive",4,"Luxury","Compact","car",27,17,376,36975,0,1,0,0,0,0,0,0,0,10.517997287579+0i,541
"Saab","9-3","2010","regular",207,"4","AUTOMATIC","front wheel drive",4,"Luxury","Compact","car",27,19,376,37020,0,1,0,0,0,0,0,0,0,10.5192135861275+0i,542
"Saab","9-3","2011","regular",210,"4","MANUAL","front wheel drive",4,"Luxury","Midsize","car",31,21,376,28900,0,1,0,0,0,0,0,0,0,10.2715968741005+0i,543
"Saab","9-3","2011","regular",210,"4","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",27,17,376,35255,0,1,0,0,0,0,0,0,0,10.4703626421531+0i,544
"Saab","9-3","2011","regular",210,"4","MANUAL","front wheel drive",2,"Luxury","Compact","car",29,20,376,39990,0,1,0,0,0,0,0,0,0,10.5963847018409+0i,545
"Saab","9-3","2011","regular",210,"4","MANUAL","front wheel drive",4,"Luxury","Compact","car",31,21,376,30330,0,1,0,0,0,0,0,0,0,10.3198926006826+0i,546
"Saab","9-3","2011","regular",210,"4","AUTOMATIC","front wheel drive",4,"Luxury","Compact","car",27,19,376,37020,0,1,0,0,0,0,0,0,0,10.5192135861275+0i,547
"Saab","9-3","2011","regular",210,"4","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","car",28,19,376,35340,0,1,0,0,0,0,0,0,0,10.4727707458737+0i,548
"Saab","9-3","2011","regular",210,"4","AUTOMATIC","all wheel drive",4,"Luxury","Compact","car",27,17,376,36975,0,1,0,0,0,0,0,0,0,10.517997287579+0i,549
"Saab","9-3","2011","regular",210,"4","AUTOMATIC","front wheel drive",2,"Luxury","Compact","car",27,19,376,45080,0,1,0,0,0,0,0,0,0,10.7161939681537+0i,550
"Saab","9-4X","2011","regular",265,"6","AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","suv",25,18,376,35315,0,1,0,0,0,0,0,0,1,10.472063081843+0i,551
